date,country_regopn,region,product,Units Sold,price,revenue,Campaign Active
11-May-25,East,Chhattisgarh,Jupiter,50,"82,000","41,00,000",No
11-May-25,East,Chhattisgarh,Raider,33,"1,25,000","41,25,000",No
11-May-25,East,Chhattisgarh,Apache,33,"1,35,000","44,55,000",No
11-May-25,East,Chhattisgarh,iQube,8,"1,10,000","8,80,000",No
11-May-25,East,Chhattisgarh,TVS Brand,10,"95,000","9,50,000",No
12-May-25,North,Delhi,Jupiter,42,"82,000","34,44,000",No
12-May-25,North,Delhi,Raider,41,"1,25,000","51,25,000",No
12-May-25,North,Delhi,Apache,37,"1,35,000","49,95,000",No
12-May-25,North,Delhi,iQube,15,"1,10,000","16,50,000",No
12-May-25,North,Delhi,TVS Brand,16,"95,000","15,20,000",No
12-May-25,North,Haryana,Jupiter,53,"82,000","43,46,000",No
12-May-25,North,Haryana,Raider,38,"1,25,000","47,50,000",No
12-May-25,North,Haryana,Apache,35,"1,35,000","47,25,000",No
12-May-25,North,Haryana,iQube,17,"1,10,000","18,70,000",No
12-May-25,North,Haryana,TVS Brand,12,"95,000","11,40,000",No
12-May-25,North,Punjab,Jupiter,53,"82,000","43,46,000",No
12-May-25,North,Punjab,Raider,41,"1,25,000","51,25,000",No
12-May-25,North,Punjab,Apache,34,"1,35,000","45,90,000",No
12-May-25,North,Punjab,iQube,19,"1,10,000","20,90,000",No
12-May-25,North,Punjab,TVS Brand,14,"95,000","13,30,000",No
12-May-25,North,Uttar Pradesh,Jupiter,43,"82,000","35,26,000",No
12-May-25,North,Uttar Pradesh,Raider,38,"1,25,000","47,50,000",No
12-May-25,North,Uttar Pradesh,Apache,27,"1,35,000","36,45,000",No
12-May-25,North,Uttar Pradesh,iQube,17,"1,10,000","18,70,000",No
12-May-25,North,Uttar Pradesh,TVS Brand,11,"95,000","10,45,000",No
12-May-25,North,Uttaranchal,Jupiter,44,"82,000","36,08,000",No
12-May-25,North,Uttaranchal,Raider,27,"1,25,000","33,75,000",No
12-May-25,North,Uttaranchal,Apache,32,"1,35,000","43,20,000",No
12-May-25,North,Uttaranchal,iQube,18,"1,10,000","19,80,000",No
12-May-25,North,Uttaranchal,TVS Brand,14,"95,000","13,30,000",No
12-May-25,North,Himachal Pradesh,Jupiter,42,"82,000","34,44,000",No
12-May-25,North,Himachal Pradesh,Raider,36,"1,25,000","45,00,000",No
12-May-25,North,Himachal Pradesh,Apache,30,"1,35,000","40,50,000",No
12-May-25,North,Himachal Pradesh,iQube,16,"1,10,000","17,60,000",No
12-May-25,North,Himachal Pradesh,TVS Brand,12,"95,000","11,40,000",No
12-May-25,North,Jammu & Kashmir,Jupiter,58,"82,000","47,56,000",No
12-May-25,North,Jammu & Kashmir,Raider,26,"1,25,000","32,50,000",No
12-May-25,North,Jammu & Kashmir,Apache,29,"1,35,000","39,15,000",No
12-May-25,North,Jammu & Kashmir,iQube,14,"1,10,000","15,40,000",No
12-May-25,North,Jammu & Kashmir,TVS Brand,11,"95,000","10,45,000",No
12-May-25,North,Chandigarh,Jupiter,53,"82,000","43,46,000",No
12-May-25,North,Chandigarh,Raider,43,"1,25,000","53,75,000",No
12-May-25,North,Chandigarh,Apache,34,"1,35,000","45,90,000",No
12-May-25,North,Chandigarh,iQube,18,"1,10,000","19,80,000",No
12-May-25,North,Chandigarh,TVS Brand,11,"95,000","10,45,000",No
12-May-25,North,Rajasthan,Jupiter,36,"82,000","29,52,000",No
12-May-25,North,Rajasthan,Raider,41,"1,25,000","51,25,000",No
12-May-25,North,Rajasthan,Apache,31,"1,35,000","41,85,000",No
12-May-25,North,Rajasthan,iQube,17,"1,10,000","18,70,000",No
12-May-25,North,Rajasthan,TVS Brand,11,"95,000","10,45,000",No
12-May-25,South,Karnataka,Jupiter,77,"82,000","63,14,000",No
12-May-25,South,Karnataka,Raider,47,"1,25,000","58,75,000",No
12-May-25,South,Karnataka,Apache,43,"1,35,000","58,05,000",No
12-May-25,South,Karnataka,iQube,40,"1,10,000","44,00,000",No
12-May-25,South,Karnataka,TVS Brand,19,"95,000","18,05,000",No
12-May-25,South,Tamil Nadu,Jupiter,62,"82,000","50,84,000",No
12-May-25,South,Tamil Nadu,Raider,46,"1,25,000","57,50,000",No
12-May-25,South,Tamil Nadu,Apache,55,"1,35,000","74,25,000",No
12-May-25,South,Tamil Nadu,iQube,36,"1,10,000","39,60,000",No
12-May-25,South,Tamil Nadu,TVS Brand,16,"95,000","15,20,000",No
12-May-25,South,Kerala,Jupiter,77,"82,000","63,14,000",No
12-May-25,South,Kerala,Raider,53,"1,25,000","66,25,000",No
12-May-25,South,Kerala,Apache,73,"1,35,000","98,55,000",No
12-May-25,South,Kerala,iQube,41,"1,10,000","45,10,000",No
12-May-25,South,Kerala,TVS Brand,19,"95,000","18,05,000",No
12-May-25,South,Andhra Pradesh,Jupiter,63,"82,000","51,66,000",No
12-May-25,South,Andhra Pradesh,Raider,44,"1,25,000","55,00,000",No
12-May-25,South,Andhra Pradesh,Apache,50,"1,35,000","67,50,000",No
12-May-25,South,Andhra Pradesh,iQube,41,"1,10,000","45,10,000",No
12-May-25,South,Andhra Pradesh,TVS Brand,18,"95,000","17,10,000",No
12-May-25,South,Pondicherry,Jupiter,71,"82,000","58,22,000",No
12-May-25,South,Pondicherry,Raider,43,"1,25,000","53,75,000",No
12-May-25,South,Pondicherry,Apache,51,"1,35,000","68,85,000",No
12-May-25,South,Pondicherry,iQube,43,"1,10,000","47,30,000",No
12-May-25,South,Pondicherry,TVS Brand,17,"95,000","16,15,000",No
12-May-25,West,Maharashtra,Jupiter,53,"82,000","43,46,000",No
12-May-25,West,Maharashtra,Raider,41,"1,25,000","51,25,000",No
12-May-25,West,Maharashtra,Apache,45,"1,35,000","60,75,000",No
12-May-25,West,Maharashtra,iQube,34,"1,10,000","37,40,000",No
12-May-25,West,Maharashtra,TVS Brand,16,"95,000","15,20,000",No
12-May-25,West,Gujarat,Jupiter,65,"82,000","53,30,000",No
12-May-25,West,Gujarat,Raider,35,"1,25,000","43,75,000",No
12-May-25,West,Gujarat,Apache,55,"1,35,000","74,25,000",No
12-May-25,West,Gujarat,iQube,27,"1,10,000","29,70,000",No
12-May-25,West,Gujarat,TVS Brand,12,"95,000","11,40,000",No
12-May-25,West,Goa,Jupiter,58,"82,000","47,56,000",No
12-May-25,West,Goa,Raider,32,"1,25,000","40,00,000",No
12-May-25,West,Goa,Apache,46,"1,35,000","62,10,000",No
12-May-25,West,Goa,iQube,30,"1,10,000","33,00,000",No
12-May-25,West,Goa,TVS Brand,13,"95,000","12,35,000",No
12-May-25,West,Madhya Pradesh,Jupiter,66,"82,000","54,12,000",No
12-May-25,West,Madhya Pradesh,Raider,36,"1,25,000","45,00,000",No
12-May-25,West,Madhya Pradesh,Apache,44,"1,35,000","59,40,000",No
12-May-25,West,Madhya Pradesh,iQube,28,"1,10,000","30,80,000",No
12-May-25,West,Madhya Pradesh,TVS Brand,17,"95,000","16,15,000",No
12-May-25,East,West Bengal,Jupiter,35,"82,000","28,70,000",No
12-May-25,East,West Bengal,Raider,33,"1,25,000","41,25,000",No
12-May-25,East,West Bengal,Apache,19,"1,35,000","25,65,000",No
12-May-25,East,West Bengal,iQube,7,"1,10,000","7,70,000",No
12-May-25,East,West Bengal,TVS Brand,9,"95,000","8,55,000",No
12-May-25,East,Bihar,Jupiter,37,"82,000","30,34,000",No
12-May-25,East,Bihar,Raider,30,"1,25,000","37,50,000",No
12-May-25,East,Bihar,Apache,22,"1,35,000","29,70,000",No
12-May-25,East,Bihar,iQube,6,"1,10,000","6,60,000",No
12-May-25,East,Bihar,TVS Brand,7,"95,000","6,65,000",No
12-May-25,East,Orissa,Jupiter,34,"82,000","27,88,000",No
12-May-25,East,Orissa,Raider,27,"1,25,000","33,75,000",No
12-May-25,East,Orissa,Apache,22,"1,35,000","29,70,000",No
12-May-25,East,Orissa,iQube,7,"1,10,000","7,70,000",No
12-May-25,East,Orissa,TVS Brand,8,"95,000","7,60,000",No
12-May-25,East,Jharkhand,Jupiter,31,"82,000","25,42,000",No
12-May-25,East,Jharkhand,Raider,28,"1,25,000","35,00,000",No
12-May-25,East,Jharkhand,Apache,25,"1,35,000","33,75,000",No
12-May-25,East,Jharkhand,iQube,5,"1,10,000","5,50,000",No
12-May-25,East,Jharkhand,TVS Brand,9,"95,000","8,55,000",No
12-May-25,East,Chhattisgarh,Jupiter,38,"82,000","31,16,000",No
12-May-25,East,Chhattisgarh,Raider,29,"1,25,000","36,25,000",No
12-May-25,East,Chhattisgarh,Apache,25,"1,35,000","33,75,000",No
12-May-25,East,Chhattisgarh,iQube,6,"1,10,000","6,60,000",No
12-May-25,East,Chhattisgarh,TVS Brand,8,"95,000","7,60,000",No
13-May-25,North,Delhi,Jupiter,51,"82,000","41,82,000",No
13-May-25,North,Delhi,Raider,38,"1,25,000","47,50,000",No
13-May-25,North,Delhi,Apache,24,"1,35,000","32,40,000",No
13-May-25,North,Delhi,iQube,18,"1,10,000","19,80,000",No
13-May-25,North,Delhi,TVS Brand,14,"95,000","13,30,000",No
13-May-25,North,Haryana,Jupiter,47,"82,000","38,54,000",No
13-May-25,North,Haryana,Raider,41,"1,25,000","51,25,000",No
13-May-25,North,Haryana,Apache,28,"1,35,000","37,80,000",No
13-May-25,North,Haryana,iQube,18,"1,10,000","19,80,000",No
13-May-25,North,Haryana,TVS Brand,12,"95,000","11,40,000",No
13-May-25,North,Punjab,Jupiter,44,"82,000","36,08,000",No
13-May-25,North,Punjab,Raider,25,"1,25,000","31,25,000",No
13-May-25,North,Punjab,Apache,32,"1,35,000","43,20,000",No
13-May-25,North,Punjab,iQube,21,"1,10,000","23,10,000",No
13-May-25,North,Punjab,TVS Brand,12,"95,000","11,40,000",No
13-May-25,North,Uttar Pradesh,Jupiter,59,"82,000","48,38,000",No
13-May-25,North,Uttar Pradesh,Raider,36,"1,25,000","45,00,000",No
13-May-25,North,Uttar Pradesh,Apache,35,"1,35,000","47,25,000",No
13-May-25,North,Uttar Pradesh,iQube,19,"1,10,000","20,90,000",No
13-May-25,North,Uttar Pradesh,TVS Brand,12,"95,000","11,40,000",No
13-May-25,North,Uttaranchal,Jupiter,37,"82,000","30,34,000",No
13-May-25,North,Uttaranchal,Raider,34,"1,25,000","42,50,000",No
13-May-25,North,Uttaranchal,Apache,25,"1,35,000","33,75,000",No
13-May-25,North,Uttaranchal,iQube,18,"1,10,000","19,80,000",No
13-May-25,North,Uttaranchal,TVS Brand,13,"95,000","12,35,000",No
13-May-25,North,Himachal Pradesh,Jupiter,54,"82,000","44,28,000",No
13-May-25,North,Himachal Pradesh,Raider,40,"1,25,000","50,00,000",No
13-May-25,North,Himachal Pradesh,Apache,29,"1,35,000","39,15,000",No
13-May-25,North,Himachal Pradesh,iQube,18,"1,10,000","19,80,000",No
13-May-25,North,Himachal Pradesh,TVS Brand,13,"95,000","12,35,000",No
13-May-25,North,Jammu & Kashmir,Jupiter,57,"82,000","46,74,000",No
13-May-25,North,Jammu & Kashmir,Raider,36,"1,25,000","45,00,000",No
13-May-25,North,Jammu & Kashmir,Apache,29,"1,35,000","39,15,000",No
13-May-25,North,Jammu & Kashmir,iQube,16,"1,10,000","17,60,000",No
13-May-25,North,Jammu & Kashmir,TVS Brand,12,"95,000","11,40,000",No
13-May-25,North,Chandigarh,Jupiter,50,"82,000","41,00,000",No
13-May-25,North,Chandigarh,Raider,44,"1,25,000","55,00,000",No
13-May-25,North,Chandigarh,Apache,32,"1,35,000","43,20,000",No
13-May-25,North,Chandigarh,iQube,12,"1,10,000","13,20,000",No
13-May-25,North,Chandigarh,TVS Brand,13,"95,000","12,35,000",No
13-May-25,North,Rajasthan,Jupiter,53,"82,000","43,46,000",No
13-May-25,North,Rajasthan,Raider,37,"1,25,000","46,25,000",No
13-May-25,North,Rajasthan,Apache,35,"1,35,000","47,25,000",No
13-May-25,North,Rajasthan,iQube,15,"1,10,000","16,50,000",No
13-May-25,North,Rajasthan,TVS Brand,14,"95,000","13,30,000",No
13-May-25,South,Karnataka,Jupiter,66,"82,000","54,12,000",No
13-May-25,South,Karnataka,Raider,48,"1,25,000","60,00,000",No
13-May-25,South,Karnataka,Apache,51,"1,35,000","68,85,000",No
13-May-25,South,Karnataka,iQube,44,"1,10,000","48,40,000",No
13-May-25,South,Karnataka,TVS Brand,14,"95,000","13,30,000",No
13-May-25,South,Tamil Nadu,Jupiter,67,"82,000","54,94,000",No
13-May-25,South,Tamil Nadu,Raider,40,"1,25,000","50,00,000",No
13-May-25,South,Tamil Nadu,Apache,49,"1,35,000","66,15,000",No
13-May-25,South,Tamil Nadu,iQube,45,"1,10,000","49,50,000",No
13-May-25,South,Tamil Nadu,TVS Brand,19,"95,000","18,05,000",No
13-May-25,South,Kerala,Jupiter,70,"82,000","57,40,000",No
13-May-25,South,Kerala,Raider,36,"1,25,000","45,00,000",No
13-May-25,South,Kerala,Apache,61,"1,35,000","82,35,000",No
13-May-25,South,Kerala,iQube,41,"1,10,000","45,10,000",No
13-May-25,South,Kerala,TVS Brand,15,"95,000","14,25,000",No
13-May-25,South,Andhra Pradesh,Jupiter,64,"82,000","52,48,000",No
13-May-25,South,Andhra Pradesh,Raider,52,"1,25,000","65,00,000",No
13-May-25,South,Andhra Pradesh,Apache,65,"1,35,000","87,75,000",No
13-May-25,South,Andhra Pradesh,iQube,36,"1,10,000","39,60,000",No
13-May-25,South,Andhra Pradesh,TVS Brand,18,"95,000","17,10,000",No
13-May-25,South,Pondicherry,Jupiter,68,"82,000","55,76,000",No
13-May-25,South,Pondicherry,Raider,55,"1,25,000","68,75,000",No
13-May-25,South,Pondicherry,Apache,51,"1,35,000","68,85,000",No
13-May-25,South,Pondicherry,iQube,36,"1,10,000","39,60,000",No
13-May-25,South,Pondicherry,TVS Brand,19,"95,000","18,05,000",No
13-May-25,West,Maharashtra,Jupiter,59,"82,000","48,38,000",No
13-May-25,West,Maharashtra,Raider,40,"1,25,000","50,00,000",No
13-May-25,West,Maharashtra,Apache,43,"1,35,000","58,05,000",No
13-May-25,West,Maharashtra,iQube,27,"1,10,000","29,70,000",No
13-May-25,West,Maharashtra,TVS Brand,15,"95,000","14,25,000",No
13-May-25,West,Gujarat,Jupiter,66,"82,000","54,12,000",No
13-May-25,West,Gujarat,Raider,43,"1,25,000","53,75,000",No
13-May-25,West,Gujarat,Apache,45,"1,35,000","60,75,000",No
13-May-25,West,Gujarat,iQube,24,"1,10,000","26,40,000",No
13-May-25,West,Gujarat,TVS Brand,17,"95,000","16,15,000",No
13-May-25,West,Goa,Jupiter,69,"82,000","56,58,000",No
13-May-25,West,Goa,Raider,47,"1,25,000","58,75,000",No
13-May-25,West,Goa,Apache,40,"1,35,000","54,00,000",No
13-May-25,West,Goa,iQube,30,"1,10,000","33,00,000",No
13-May-25,West,Goa,TVS Brand,14,"95,000","13,30,000",No
13-May-25,West,Madhya Pradesh,Jupiter,48,"82,000","39,36,000",No
13-May-25,West,Madhya Pradesh,Raider,42,"1,25,000","52,50,000",No
13-May-25,West,Madhya Pradesh,Apache,59,"1,35,000","79,65,000",No
13-May-25,West,Madhya Pradesh,iQube,35,"1,10,000","38,50,000",No
13-May-25,West,Madhya Pradesh,TVS Brand,16,"95,000","15,20,000",No
13-May-25,East,West Bengal,Jupiter,40,"82,000","32,80,000",No
13-May-25,East,West Bengal,Raider,29,"1,25,000","36,25,000",No
13-May-25,East,West Bengal,Apache,25,"1,35,000","33,75,000",No
13-May-25,East,West Bengal,iQube,5,"1,10,000","5,50,000",No
13-May-25,East,West Bengal,TVS Brand,9,"95,000","8,55,000",No
13-May-25,East,Bihar,Jupiter,37,"82,000","30,34,000",No
13-May-25,East,Bihar,Raider,33,"1,25,000","41,25,000",No
13-May-25,East,Bihar,Apache,19,"1,35,000","25,65,000",No
13-May-25,East,Bihar,iQube,4,"1,10,000","4,40,000",No
13-May-25,East,Bihar,TVS Brand,10,"95,000","9,50,000",No
13-May-25,East,Orissa,Jupiter,36,"82,000","29,52,000",No
13-May-25,East,Orissa,Raider,29,"1,25,000","36,25,000",No
13-May-25,East,Orissa,Apache,26,"1,35,000","35,10,000",No
13-May-25,East,Orissa,iQube,6,"1,10,000","6,60,000",No
13-May-25,East,Orissa,TVS Brand,8,"95,000","7,60,000",No
13-May-25,East,Jharkhand,Jupiter,36,"82,000","29,52,000",No
13-May-25,East,Jharkhand,Raider,27,"1,25,000","33,75,000",No
13-May-25,East,Jharkhand,Apache,21,"1,35,000","28,35,000",No
13-May-25,East,Jharkhand,iQube,7,"1,10,000","7,70,000",No
13-May-25,East,Jharkhand,TVS Brand,10,"95,000","9,50,000",No
13-May-25,East,Chhattisgarh,Jupiter,31,"82,000","25,42,000",No
13-May-25,East,Chhattisgarh,Raider,24,"1,25,000","30,00,000",No
13-May-25,East,Chhattisgarh,Apache,22,"1,35,000","29,70,000",No
13-May-25,East,Chhattisgarh,iQube,6,"1,10,000","6,60,000",No
13-May-25,East,Chhattisgarh,TVS Brand,8,"95,000","7,60,000",No
14-May-25,North,Delhi,Jupiter,54,"82,000","44,28,000",No
14-May-25,North,Delhi,Raider,34,"1,25,000","42,50,000",No
14-May-25,North,Delhi,Apache,29,"1,35,000","39,15,000",No
14-May-25,North,Delhi,iQube,19,"1,10,000","20,90,000",No
14-May-25,North,Delhi,TVS Brand,11,"95,000","10,45,000",No
14-May-25,North,Haryana,Jupiter,36,"82,000","29,52,000",No
14-May-25,North,Haryana,Raider,39,"1,25,000","48,75,000",No
14-May-25,North,Haryana,Apache,35,"1,35,000","47,25,000",No
14-May-25,North,Haryana,iQube,17,"1,10,000","18,70,000",No
14-May-25,North,Haryana,TVS Brand,12,"95,000","11,40,000",No
14-May-25,North,Punjab,Jupiter,48,"82,000","39,36,000",No
14-May-25,North,Punjab,Raider,33,"1,25,000","41,25,000",No
14-May-25,North,Punjab,Apache,27,"1,35,000","36,45,000",No
14-May-25,North,Punjab,iQube,18,"1,10,000","19,80,000",No
14-May-25,North,Punjab,TVS Brand,12,"95,000","11,40,000",No
14-May-25,North,Uttar Pradesh,Jupiter,55,"82,000","45,10,000",No
14-May-25,North,Uttar Pradesh,Raider,38,"1,25,000","47,50,000",No
14-May-25,North,Uttar Pradesh,Apache,32,"1,35,000","43,20,000",No
14-May-25,North,Uttar Pradesh,iQube,17,"1,10,000","18,70,000",No
14-May-25,North,Uttar Pradesh,TVS Brand,13,"95,000","12,35,000",No
14-May-25,North,Uttaranchal,Jupiter,60,"82,000","49,20,000",No
14-May-25,North,Uttaranchal,Raider,38,"1,25,000","47,50,000",No
14-May-25,North,Uttaranchal,Apache,33,"1,35,000","44,55,000",No
14-May-25,North,Uttaranchal,iQube,20,"1,10,000","22,00,000",No
14-May-25,North,Uttaranchal,TVS Brand,12,"95,000","11,40,000",No
14-May-25,North,Himachal Pradesh,Jupiter,48,"82,000","39,36,000",No
14-May-25,North,Himachal Pradesh,Raider,33,"1,25,000","41,25,000",No
14-May-25,North,Himachal Pradesh,Apache,33,"1,35,000","44,55,000",No
14-May-25,North,Himachal Pradesh,iQube,18,"1,10,000","19,80,000",No
14-May-25,North,Himachal Pradesh,TVS Brand,11,"95,000","10,45,000",No
14-May-25,North,Jammu & Kashmir,Jupiter,58,"82,000","47,56,000",No
14-May-25,North,Jammu & Kashmir,Raider,30,"1,25,000","37,50,000",No
14-May-25,North,Jammu & Kashmir,Apache,27,"1,35,000","36,45,000",No
14-May-25,North,Jammu & Kashmir,iQube,17,"1,10,000","18,70,000",No
14-May-25,North,Jammu & Kashmir,TVS Brand,14,"95,000","13,30,000",No
14-May-25,North,Chandigarh,Jupiter,41,"82,000","33,62,000",No
14-May-25,North,Chandigarh,Raider,31,"1,25,000","38,75,000",No
14-May-25,North,Chandigarh,Apache,29,"1,35,000","39,15,000",No
14-May-25,North,Chandigarh,iQube,16,"1,10,000","17,60,000",No
14-May-25,North,Chandigarh,TVS Brand,14,"95,000","13,30,000",No
14-May-25,North,Rajasthan,Jupiter,54,"82,000","44,28,000",No
14-May-25,North,Rajasthan,Raider,40,"1,25,000","50,00,000",No
14-May-25,North,Rajasthan,Apache,24,"1,35,000","32,40,000",No
14-May-25,North,Rajasthan,iQube,19,"1,10,000","20,90,000",No
14-May-25,North,Rajasthan,TVS Brand,14,"95,000","13,30,000",No
14-May-25,South,Karnataka,Jupiter,62,"82,000","50,84,000",No
14-May-25,South,Karnataka,Raider,40,"1,25,000","50,00,000",No
14-May-25,South,Karnataka,Apache,54,"1,35,000","72,90,000",No
14-May-25,South,Karnataka,iQube,36,"1,10,000","39,60,000",No
14-May-25,South,Karnataka,TVS Brand,16,"95,000","15,20,000",No
14-May-25,South,Tamil Nadu,Jupiter,90,"82,000","73,80,000",No
14-May-25,South,Tamil Nadu,Raider,39,"1,25,000","48,75,000",No
14-May-25,South,Tamil Nadu,Apache,49,"1,35,000","66,15,000",No
14-May-25,South,Tamil Nadu,iQube,43,"1,10,000","47,30,000",No
14-May-25,South,Tamil Nadu,TVS Brand,20,"95,000","19,00,000",No
14-May-25,South,Kerala,Jupiter,68,"82,000","55,76,000",No
14-May-25,South,Kerala,Raider,51,"1,25,000","63,75,000",No
14-May-25,South,Kerala,Apache,48,"1,35,000","64,80,000",No
14-May-25,South,Kerala,iQube,36,"1,10,000","39,60,000",No
14-May-25,South,Kerala,TVS Brand,15,"95,000","14,25,000",No
14-May-25,South,Andhra Pradesh,Jupiter,85,"82,000","69,70,000",No
14-May-25,South,Andhra Pradesh,Raider,45,"1,25,000","56,25,000",No
14-May-25,South,Andhra Pradesh,Apache,53,"1,35,000","71,55,000",No
14-May-25,South,Andhra Pradesh,iQube,45,"1,10,000","49,50,000",No
14-May-25,South,Andhra Pradesh,TVS Brand,17,"95,000","16,15,000",No
14-May-25,South,Pondicherry,Jupiter,57,"82,000","46,74,000",No
14-May-25,South,Pondicherry,Raider,38,"1,25,000","47,50,000",No
14-May-25,South,Pondicherry,Apache,65,"1,35,000","87,75,000",No
14-May-25,South,Pondicherry,iQube,35,"1,10,000","38,50,000",No
14-May-25,South,Pondicherry,TVS Brand,20,"95,000","19,00,000",No
14-May-25,West,Maharashtra,Jupiter,49,"82,000","40,18,000",No
14-May-25,West,Maharashtra,Raider,33,"1,25,000","41,25,000",No
14-May-25,West,Maharashtra,Apache,42,"1,35,000","56,70,000",No
14-May-25,West,Maharashtra,iQube,26,"1,10,000","28,60,000",No
14-May-25,West,Maharashtra,TVS Brand,14,"95,000","13,30,000",No
14-May-25,West,Gujarat,Jupiter,52,"82,000","42,64,000",No
14-May-25,West,Gujarat,Raider,50,"1,25,000","62,50,000",No
14-May-25,West,Gujarat,Apache,50,"1,35,000","67,50,000",No
14-May-25,West,Gujarat,iQube,31,"1,10,000","34,10,000",No
14-May-25,West,Gujarat,TVS Brand,13,"95,000","12,35,000",No
14-May-25,West,Goa,Jupiter,52,"82,000","42,64,000",No
14-May-25,West,Goa,Raider,40,"1,25,000","50,00,000",No
14-May-25,West,Goa,Apache,47,"1,35,000","63,45,000",No
14-May-25,West,Goa,iQube,28,"1,10,000","30,80,000",No
14-May-25,West,Goa,TVS Brand,14,"95,000","13,30,000",No
14-May-25,West,Madhya Pradesh,Jupiter,65,"82,000","53,30,000",No
14-May-25,West,Madhya Pradesh,Raider,45,"1,25,000","56,25,000",No
14-May-25,West,Madhya Pradesh,Apache,45,"1,35,000","60,75,000",No
14-May-25,West,Madhya Pradesh,iQube,28,"1,10,000","30,80,000",No
14-May-25,West,Madhya Pradesh,TVS Brand,15,"95,000","14,25,000",No
14-May-25,East,West Bengal,Jupiter,41,"82,000","33,62,000",No
14-May-25,East,West Bengal,Raider,26,"1,25,000","32,50,000",No
14-May-25,East,West Bengal,Apache,23,"1,35,000","31,05,000",No
14-May-25,East,West Bengal,iQube,6,"1,10,000","6,60,000",No
14-May-25,East,West Bengal,TVS Brand,7,"95,000","6,65,000",No
14-May-25,East,Bihar,Jupiter,32,"82,000","26,24,000",No
14-May-25,East,Bihar,Raider,19,"1,25,000","23,75,000",No
