date,larger_region,region,product,enquiries,dealer_visits,sales,price,revenue,Campaign Active
07-Aug-25,North,Punjab,iQube,181,97,20,"1,10,000","22,00,000",No
07-Aug-25,North,Punjab,TVS Brand,73,46,15,"95,000","14,25,000",No
07-Aug-25,North,Uttar Pradesh,Jupiter,290,170,63,"82,000","51,66,000",No
07-Aug-25,North,Uttar Pradesh,Raider,186,114,35,"1,25,000","43,75,000",No
07-Aug-25,North,Uttar Pradesh,Apache,200,97,28,"1,35,000","37,80,000",No
07-Aug-25,North,Uttar Pradesh,iQube,169,88,21,"1,10,000","23,10,000",No
07-Aug-25,North,Uttar Pradesh,TVS Brand,50,29,13,"95,000","12,35,000",No
07-Aug-25,North,Uttaranchal,Jupiter,188,145,50,"82,000","41,00,000",No
07-Aug-25,North,Uttaranchal,Raider,171,91,32,"1,25,000","40,00,000",No
07-Aug-25,North,Uttaranchal,Apache,173,85,29,"1,35,000","39,15,000",No
07-Aug-25,North,Uttaranchal,iQube,133,76,19,"1,10,000","20,90,000",No
07-Aug-25,North,Uttaranchal,TVS Brand,55,32,14,"95,000","13,30,000",No
07-Aug-25,North,Himachal Pradesh,Jupiter,224,129,53,"82,000","43,46,000",No
07-Aug-25,North,Himachal Pradesh,Raider,200,127,42,"1,25,000","52,50,000",No
07-Aug-25,North,Himachal Pradesh,Apache,168,122,37,"1,35,000","49,95,000",No
07-Aug-25,North,Himachal Pradesh,iQube,139,71,21,"1,10,000","23,10,000",No
07-Aug-25,North,Himachal Pradesh,TVS Brand,43,30,13,"95,000","12,35,000",No
07-Aug-25,North,Jammu & Kashmir,Jupiter,236,155,62,"82,000","50,84,000",No
07-Aug-25,North,Jammu & Kashmir,Raider,199,118,50,"1,25,000","62,50,000",No
07-Aug-25,North,Jammu & Kashmir,Apache,172,118,37,"1,35,000","49,95,000",No
07-Aug-25,North,Jammu & Kashmir,iQube,92,55,14,"1,10,000","15,40,000",No
07-Aug-25,North,Jammu & Kashmir,TVS Brand,40,21,11,"95,000","10,45,000",No
07-Aug-25,North,Chandigarh,Jupiter,352,187,59,"82,000","48,38,000",No
07-Aug-25,North,Chandigarh,Raider,245,144,37,"1,25,000","46,25,000",No
07-Aug-25,North,Chandigarh,Apache,254,149,37,"1,35,000","49,95,000",No
07-Aug-25,North,Chandigarh,iQube,154,84,17,"1,10,000","18,70,000",No
07-Aug-25,North,Chandigarh,TVS Brand,69,43,16,"95,000","15,20,000",No
07-Aug-25,North,Rajasthan,Jupiter,206,143,45,"82,000","36,90,000",No
07-Aug-25,North,Rajasthan,Raider,162,106,34,"1,25,000","42,50,000",No
07-Aug-25,North,Rajasthan,Apache,166,98,28,"1,35,000","37,80,000",No
07-Aug-25,North,Rajasthan,iQube,137,67,17,"1,10,000","18,70,000",No
07-Aug-25,North,Rajasthan,TVS Brand,56,34,13,"95,000","12,35,000",No
07-Aug-25,South,Karnataka,Jupiter,552,321,91,"82,000","74,62,000",No
07-Aug-25,South,Karnataka,Raider,319,197,51,"1,25,000","63,75,000",No
07-Aug-25,South,Karnataka,Apache,477,291,64,"1,35,000","86,40,000",No
07-Aug-25,South,Karnataka,iQube,410,237,43,"1,10,000","47,30,000",No
07-Aug-25,South,Karnataka,TVS Brand,98,65,21,"95,000","19,95,000",No
07-Aug-25,South,Tamil Nadu,Jupiter,463,299,84,"82,000","68,88,000",No
07-Aug-25,South,Tamil Nadu,Raider,295,212,53,"1,25,000","66,25,000",No
07-Aug-25,South,Tamil Nadu,Apache,431,251,57,"1,35,000","76,95,000",No
07-Aug-25,South,Tamil Nadu,iQube,336,194,39,"1,10,000","42,90,000",No
07-Aug-25,South,Tamil Nadu,TVS Brand,70,49,16,"95,000","15,20,000",No
07-Aug-25,South,Kerala,Jupiter,401,225,77,"82,000","63,14,000",No
07-Aug-25,South,Kerala,Raider,303,178,48,"1,25,000","60,00,000",No
07-Aug-25,South,Kerala,Apache,367,218,57,"1,35,000","76,95,000",No
07-Aug-25,South,Kerala,iQube,314,195,44,"1,10,000","48,40,000",No
07-Aug-25,South,Kerala,TVS Brand,94,61,25,"95,000","23,75,000",No
07-Aug-25,South,Andhra Pradesh,Jupiter,435,273,86,"82,000","70,52,000",No
07-Aug-25,South,Andhra Pradesh,Raider,358,204,60,"1,25,000","75,00,000",No
07-Aug-25,South,Andhra Pradesh,Apache,358,179,55,"1,35,000","74,25,000",No
07-Aug-25,South,Andhra Pradesh,iQube,348,214,48,"1,10,000","52,80,000",No
07-Aug-25,South,Andhra Pradesh,TVS Brand,77,45,18,"95,000","17,10,000",No
07-Aug-25,South,Pondicherry,Jupiter,282,187,67,"82,000","54,94,000",No
07-Aug-25,South,Pondicherry,Raider,272,154,54,"1,25,000","67,50,000",No
07-Aug-25,South,Pondicherry,Apache,373,201,52,"1,35,000","70,20,000",No
07-Aug-25,South,Pondicherry,iQube,271,156,41,"1,10,000","45,10,000",No
07-Aug-25,South,Pondicherry,TVS Brand,70,42,19,"95,000","18,05,000",No
07-Aug-25,West,Maharashtra,Jupiter,445,219,64,"82,000","52,48,000",No
07-Aug-25,West,Maharashtra,Raider,319,178,46,"1,25,000","57,50,000",No
07-Aug-25,West,Maharashtra,Apache,403,279,59,"1,35,000","79,65,000",No
07-Aug-25,West,Maharashtra,iQube,287,152,28,"1,10,000","30,80,000",No
07-Aug-25,West,Maharashtra,TVS Brand,99,53,17,"95,000","16,15,000",No
07-Aug-25,West,Gujarat,Jupiter,353,259,68,"82,000","55,76,000",No
07-Aug-25,West,Gujarat,Raider,289,186,45,"1,25,000","56,25,000",No
07-Aug-25,West,Gujarat,Apache,353,164,51,"1,35,000","68,85,000",No
07-Aug-25,West,Gujarat,iQube,299,206,38,"1,10,000","41,80,000",No
07-Aug-25,West,Gujarat,TVS Brand,91,61,21,"95,000","19,95,000",No
07-Aug-25,West,Goa,Jupiter,412,238,73,"82,000","59,86,000",No
07-Aug-25,West,Goa,Raider,245,156,44,"1,25,000","55,00,000",No
07-Aug-25,West,Goa,Apache,423,239,63,"1,35,000","85,05,000",No
07-Aug-25,West,Goa,iQube,245,150,32,"1,10,000","35,20,000",No
07-Aug-25,West,Goa,TVS Brand,82,47,19,"95,000","18,05,000",No
07-Aug-25,West,Madhya Pradesh,Jupiter,341,218,82,"82,000","67,24,000",No
07-Aug-25,West,Madhya Pradesh,Raider,172,121,39,"1,25,000","48,75,000",No
07-Aug-25,West,Madhya Pradesh,Apache,301,166,51,"1,35,000","68,85,000",No
07-Aug-25,West,Madhya Pradesh,iQube,260,168,39,"1,10,000","42,90,000",No
07-Aug-25,West,Madhya Pradesh,TVS Brand,79,48,20,"95,000","19,00,000",No
07-Aug-25,East,West Bengal,Jupiter,214,138,44,"82,000","36,08,000",No
07-Aug-25,East,West Bengal,Raider,139,78,25,"1,25,000","31,25,000",No
07-Aug-25,East,West Bengal,Apache,143,82,23,"1,35,000","31,05,000",No
07-Aug-25,East,West Bengal,iQube,64,38,8,"1,10,000","8,80,000",No
07-Aug-25,East,West Bengal,TVS Brand,37,26,10,"95,000","9,50,000",No
07-Aug-25,East,Bihar,Jupiter,157,102,41,"82,000","33,62,000",No
07-Aug-25,East,Bihar,Raider,166,91,30,"1,25,000","37,50,000",No
07-Aug-25,East,Bihar,Apache,122,62,22,"1,35,000","29,70,000",No
07-Aug-25,East,Bihar,iQube,55,27,8,"1,10,000","8,80,000",No
07-Aug-25,East,Bihar,TVS Brand,36,20,10,"95,000","9,50,000",No
07-Aug-25,East,Orissa,Jupiter,196,118,45,"82,000","36,90,000",No
07-Aug-25,East,Orissa,Raider,157,106,36,"1,25,000","45,00,000",No
07-Aug-25,East,Orissa,Apache,144,71,23,"1,35,000","31,05,000",No
07-Aug-25,East,Orissa,iQube,37,16,5,"1,10,000","5,50,000",No
07-Aug-25,East,Orissa,TVS Brand,36,21,10,"95,000","9,50,000",No
07-Aug-25,East,Jharkhand,Jupiter,133,88,33,"82,000","27,06,000",No
07-Aug-25,East,Jharkhand,Raider,140,75,30,"1,25,000","37,50,000",No
07-Aug-25,East,Jharkhand,Apache,131,61,22,"1,35,000","29,70,000",No
07-Aug-25,East,Jharkhand,iQube,32,19,5,"1,10,000","5,50,000",No
07-Aug-25,East,Jharkhand,TVS Brand,38,25,11,"95,000","10,45,000",No
07-Aug-25,East,Chhattisgarh,Jupiter,135,89,33,"82,000","27,06,000",No
07-Aug-25,East,Chhattisgarh,Raider,131,69,27,"1,25,000","33,75,000",No
07-Aug-25,East,Chhattisgarh,Apache,82,61,20,"1,35,000","27,00,000",No
07-Aug-25,East,Chhattisgarh,iQube,45,20,6,"1,10,000","6,60,000",No
07-Aug-25,East,Chhattisgarh,TVS Brand,28,19,9,"95,000","8,55,000",No
08-Aug-25,North,Delhi,Jupiter,416,269,66,"82,000","54,12,000",No
08-Aug-25,North,Delhi,Raider,317,170,40,"1,25,000","50,00,000",No
08-Aug-25,North,Delhi,Apache,275,163,38,"1,35,000","51,30,000",No
08-Aug-25,North,Delhi,iQube,222,139,23,"1,10,000","25,30,000",No
08-Aug-25,North,Delhi,TVS Brand,83,58,17,"95,000","16,15,000",No
08-Aug-25,North,Haryana,Jupiter,249,180,55,"82,000","45,10,000",No
08-Aug-25,North,Haryana,Raider,202,133,36,"1,25,000","45,00,000",No
08-Aug-25,North,Haryana,Apache,215,136,33,"1,35,000","44,55,000",No
08-Aug-25,North,Haryana,iQube,166,96,20,"1,10,000","22,00,000",No
08-Aug-25,North,Haryana,TVS Brand,69,41,15,"95,000","14,25,000",No
08-Aug-25,North,Punjab,Jupiter,253,165,50,"82,000","41,00,000",No
08-Aug-25,North,Punjab,Raider,248,132,43,"1,25,000","53,75,000",No
08-Aug-25,North,Punjab,Apache,216,115,35,"1,35,000","47,25,000",No
08-Aug-25,North,Punjab,iQube,156,92,19,"1,10,000","20,90,000",No
08-Aug-25,North,Punjab,TVS Brand,60,41,14,"95,000","13,30,000",No
08-Aug-25,North,Uttar Pradesh,Jupiter,229,131,44,"82,000","36,08,000",No
08-Aug-25,North,Uttar Pradesh,Raider,158,122,36,"1,25,000","45,00,000",No
08-Aug-25,North,Uttar Pradesh,Apache,194,128,34,"1,35,000","45,90,000",No
08-Aug-25,North,Uttar Pradesh,iQube,153,87,19,"1,10,000","20,90,000",No
08-Aug-25,North,Uttar Pradesh,TVS Brand,58,41,14,"95,000","13,30,000",No
08-Aug-25,North,Uttaranchal,Jupiter,253,138,57,"82,000","46,74,000",No
08-Aug-25,North,Uttaranchal,Raider,219,117,41,"1,25,000","51,25,000",No
08-Aug-25,North,Uttaranchal,Apache,176,103,29,"1,35,000","39,15,000",No
08-Aug-25,North,Uttaranchal,iQube,119,58,16,"1,10,000","17,60,000",No
08-Aug-25,North,Uttaranchal,TVS Brand,52,37,15,"95,000","14,25,000",No
08-Aug-25,North,Himachal Pradesh,Jupiter,300,161,64,"82,000","52,48,000",No
08-Aug-25,North,Himachal Pradesh,Raider,137,76,30,"1,25,000","37,50,000",No
08-Aug-25,North,Himachal Pradesh,Apache,165,108,35,"1,35,000","47,25,000",No
08-Aug-25,North,Himachal Pradesh,iQube,128,60,18,"1,10,000","19,80,000",No
08-Aug-25,North,Himachal Pradesh,TVS Brand,51,33,14,"95,000","13,30,000",No
08-Aug-25,North,Jammu & Kashmir,Jupiter,237,156,57,"82,000","46,74,000",No
08-Aug-25,North,Jammu & Kashmir,Raider,131,78,28,"1,25,000","35,00,000",No
08-Aug-25,North,Jammu & Kashmir,Apache,194,121,37,"1,35,000","49,95,000",No
08-Aug-25,North,Jammu & Kashmir,iQube,144,74,21,"1,10,000","23,10,000",No
08-Aug-25,North,Jammu & Kashmir,TVS Brand,48,30,14,"95,000","13,30,000",No
08-Aug-25,North,Chandigarh,Jupiter,260,177,50,"82,000","41,00,000",No
08-Aug-25,North,Chandigarh,Raider,203,126,33,"1,25,000","41,25,000",No
08-Aug-25,North,Chandigarh,Apache,263,140,37,"1,35,000","49,95,000",No
08-Aug-25,North,Chandigarh,iQube,154,89,19,"1,10,000","20,90,000",No
08-Aug-25,North,Chandigarh,TVS Brand,62,44,14,"95,000","13,30,000",No
08-Aug-25,North,Rajasthan,Jupiter,258,165,55,"82,000","45,10,000",No
08-Aug-25,North,Rajasthan,Raider,198,107,34,"1,25,000","42,50,000",No
08-Aug-25,North,Rajasthan,Apache,188,122,32,"1,35,000","43,20,000",No
08-Aug-25,North,Rajasthan,iQube,189,97,23,"1,10,000","25,30,000",No
08-Aug-25,North,Rajasthan,TVS Brand,46,30,12,"95,000","11,40,000",No
08-Aug-25,South,Karnataka,Jupiter,431,284,73,"82,000","59,86,000",No
08-Aug-25,South,Karnataka,Raider,340,181,49,"1,25,000","61,25,000",No
08-Aug-25,South,Karnataka,Apache,299,191,43,"1,35,000","58,05,000",No
08-Aug-25,South,Karnataka,iQube,378,197,39,"1,10,000","42,90,000",No
08-Aug-25,South,Karnataka,TVS Brand,105,51,20,"95,000","19,00,000",No
08-Aug-25,South,Tamil Nadu,Jupiter,456,246,79,"82,000","64,78,000",No
08-Aug-25,South,Tamil Nadu,Raider,347,190,50,"1,25,000","62,50,000",No
08-Aug-25,South,Tamil Nadu,Apache,445,239,58,"1,35,000","78,30,000",No
08-Aug-25,South,Tamil Nadu,iQube,383,168,37,"1,10,000","40,70,000",No
08-Aug-25,South,Tamil Nadu,TVS Brand,96,54,19,"95,000","18,05,000",No
08-Aug-25,South,Kerala,Jupiter,382,237,75,"82,000","61,50,000",No
08-Aug-25,South,Kerala,Raider,208,149,41,"1,25,000","51,25,000",No
08-Aug-25,South,Kerala,Apache,427,245,65,"1,35,000","87,75,000",No
08-Aug-25,South,Kerala,iQube,365,200,43,"1,10,000","47,30,000",No
08-Aug-25,South,Kerala,TVS Brand,93,53,21,"95,000","19,95,000",No
08-Aug-25,South,Andhra Pradesh,Jupiter,425,257,82,"82,000","67,24,000",No
08-Aug-25,South,Andhra Pradesh,Raider,282,192,51,"1,25,000","63,75,000",No
08-Aug-25,South,Andhra Pradesh,Apache,460,264,71,"1,35,000","95,85,000",No
08-Aug-25,South,Andhra Pradesh,iQube,355,189,42,"1,10,000","46,20,000",No
08-Aug-25,South,Andhra Pradesh,TVS Brand,71,41,16,"95,000","15,20,000",No
08-Aug-25,South,Pondicherry,Jupiter,407,220,81,"82,000","66,42,000",No
08-Aug-25,South,Pondicherry,Raider,238,170,51,"1,25,000","63,75,000",No
08-Aug-25,South,Pondicherry,Apache,365,218,62,"1,35,000","83,70,000",No
08-Aug-25,South,Pondicherry,iQube,294,227,46,"1,10,000","50,60,000",No
08-Aug-25,South,Pondicherry,TVS Brand,76,52,19,"95,000","18,05,000",No
08-Aug-25,West,Maharashtra,Jupiter,259,183,50,"82,000","41,00,000",No
08-Aug-25,West,Maharashtra,Raider,321,187,46,"1,25,000","57,50,000",No
08-Aug-25,West,Maharashtra,Apache,384,199,50,"1,35,000","67,50,000",No
08-Aug-25,West,Maharashtra,iQube,349,179,35,"1,10,000","38,50,000",No
08-Aug-25,West,Maharashtra,TVS Brand,51,34,11,"95,000","10,45,000",No
08-Aug-25,West,Gujarat,Jupiter,372,233,71,"82,000","58,22,000",No
08-Aug-25,West,Gujarat,Raider,272,147,40,"1,25,000","50,00,000",No
08-Aug-25,West,Gujarat,Apache,357,214,53,"1,35,000","71,55,000",No
08-Aug-25,West,Gujarat,iQube,344,214,42,"1,10,000","46,20,000",No
08-Aug-25,West,Gujarat,TVS Brand,67,41,14,"95,000","13,30,000",No
08-Aug-25,West,Goa,Jupiter,347,224,67,"82,000","54,94,000",No
08-Aug-25,West,Goa,Raider,245,153,43,"1,25,000","53,75,000",No
08-Aug-25,West,Goa,Apache,385,199,52,"1,35,000","70,20,000",No
08-Aug-25,West,Goa,iQube,280,156,31,"1,10,000","34,10,000",No
08-Aug-25,West,Goa,TVS Brand,69,49,17,"95,000","16,15,000",No
08-Aug-25,West,Madhya Pradesh,Jupiter,282,190,66,"82,000","54,12,000",No
08-Aug-25,West,Madhya Pradesh,Raider,202,129,41,"1,25,000","51,25,000",No
08-Aug-25,West,Madhya Pradesh,Apache,392,229,67,"1,35,000","90,45,000",No
08-Aug-25,West,Madhya Pradesh,iQube,291,153,38,"1,10,000","41,80,000",No
08-Aug-25,West,Madhya Pradesh,TVS Brand,65,45,19,"95,000","18,05,000",No
08-Aug-25,East,West Bengal,Jupiter,195,116,37,"82,000","30,34,000",No
08-Aug-25,East,West Bengal,Raider,162,90,28,"1,25,000","35,00,000",No
08-Aug-25,East,West Bengal,Apache,146,79,23,"1,35,000","31,05,000",No
08-Aug-25,East,West Bengal,iQube,54,32,7,"1,10,000","7,70,000",No
08-Aug-25,East,West Bengal,TVS Brand,35,29,10,"95,000","9,50,000",No
08-Aug-25,East,Bihar,Jupiter,156,123,41,"82,000","33,62,000",No
08-Aug-25,East,Bihar,Raider,147,88,32,"1,25,000","40,00,000",No
08-Aug-25,East,Bihar,Apache,128,75,24,"1,35,000","32,40,000",No
08-Aug-25,East,Bihar,iQube,40,23,6,"1,10,000","6,60,000",No
08-Aug-25,East,Bihar,TVS Brand,25,14,7,"95,000","6,65,000",No
08-Aug-25,East,Orissa,Jupiter,151,97,34,"82,000","27,88,000",No
08-Aug-25,East,Orissa,Raider,138,110,34,"1,25,000","42,50,000",No
08-Aug-25,East,Orissa,Apache,137,77,24,"1,35,000","32,40,000",No
08-Aug-25,East,Orissa,iQube,39,23,6,"1,10,000","6,60,000",No
08-Aug-25,East,Orissa,TVS Brand,30,21,8,"95,000","7,60,000",No
08-Aug-25,East,Jharkhand,Jupiter,155,73,32,"82,000","26,24,000",No
08-Aug-25,East,Jharkhand,Raider,150,91,32,"1,25,000","40,00,000",No
08-Aug-25,East,Jharkhand,Apache,153,80,26,"1,35,000","35,10,000",No
08-Aug-25,East,Jharkhand,iQube,45,27,7,"1,10,000","7,70,000",No
08-Aug-25,East,Jharkhand,TVS Brand,33,23,10,"95,000","9,50,000",No
08-Aug-25,East,Chhattisgarh,Jupiter,188,104,39,"82,000","31,98,000",No
08-Aug-25,East,Chhattisgarh,Raider,130,78,26,"1,25,000","32,50,000",No
08-Aug-25,East,Chhattisgarh,Apache,119,65,22,"1,35,000","29,70,000",No
08-Aug-25,East,Chhattisgarh,iQube,39,24,6,"1,10,000","6,60,000",No
08-Aug-25,East,Chhattisgarh,TVS Brand,31,18,9,"95,000","8,55,000",No
09-Aug-25,North,Delhi,Jupiter,483,257,72,"82,000","59,04,000",No
09-Aug-25,North,Delhi,Raider,364,223,57,"1,25,000","71,25,000",No
09-Aug-25,North,Delhi,Apache,304,186,38,"1,35,000","51,30,000",No
09-Aug-25,North,Delhi,iQube,216,114,21,"1,10,000","23,10,000",No
09-Aug-25,North,Delhi,TVS Brand,86,61,18,"95,000","17,10,000",No
09-Aug-25,North,Haryana,Jupiter,297,191,58,"82,000","47,56,000",No
09-Aug-25,North,Haryana,Raider,337,207,57,"1,25,000","71,25,000",No
09-Aug-25,North,Haryana,Apache,343,228,50,"1,35,000","67,50,000",No
09-Aug-25,North,Haryana,iQube,240,126,27,"1,10,000","29,70,000",No
09-Aug-25,North,Haryana,TVS Brand,75,43,17,"95,000","16,15,000",No
09-Aug-25,North,Punjab,Jupiter,237,173,51,"82,000","41,82,000",No
09-Aug-25,North,Punjab,Raider,226,142,38,"1,25,000","47,50,000",No
09-Aug-25,North,Punjab,Apache,288,180,51,"1,35,000","68,85,000",No
09-Aug-25,North,Punjab,iQube,197,101,23,"1,10,000","25,30,000",No
09-Aug-25,North,Punjab,TVS Brand,64,42,17,"95,000","16,15,000",No
09-Aug-25,North,Uttar Pradesh,Jupiter,317,208,69,"82,000","56,58,000",No
09-Aug-25,North,Uttar Pradesh,Raider,360,174,58,"1,25,000","72,50,000",No
09-Aug-25,North,Uttar Pradesh,Apache,224,128,40,"1,35,000","54,00,000",No
09-Aug-25,North,Uttar Pradesh,iQube,205,111,25,"1,10,000","27,50,000",No
09-Aug-25,North,Uttar Pradesh,TVS Brand,51,33,14,"95,000","13,30,000",No
09-Aug-25,North,Uttaranchal,Jupiter,249,156,59,"82,000","48,38,000",No
09-Aug-25,North,Uttaranchal,Raider,203,134,45,"1,25,000","56,25,000",No
09-Aug-25,North,Uttaranchal,Apache,225,149,46,"1,35,000","62,10,000",No
09-Aug-25,North,Uttaranchal,iQube,182,106,26,"1,10,000","28,60,000",No
09-Aug-25,North,Uttaranchal,TVS Brand,75,42,19,"95,000","18,05,000",No
09-Aug-25,North,Himachal Pradesh,Jupiter,263,141,65,"82,000","53,30,000",No
09-Aug-25,North,Himachal Pradesh,Raider,243,109,45,"1,25,000","56,25,000",No
09-Aug-25,North,Himachal Pradesh,Apache,207,100,40,"1,35,000","54,00,000",No
09-Aug-25,North,Himachal Pradesh,iQube,176,118,28,"1,10,000","30,80,000",No
09-Aug-25,North,Himachal Pradesh,TVS Brand,55,34,15,"95,000","14,25,000",No
09-Aug-25,North,Jammu & Kashmir,Jupiter,241,170,62,"82,000","50,84,000",No
09-Aug-25,North,Jammu & Kashmir,Raider,247,151,53,"1,25,000","66,25,000",No
09-Aug-25,North,Jammu & Kashmir,Apache,290,151,47,"1,35,000","63,45,000",No
09-Aug-25,North,Jammu & Kashmir,iQube,170,99,26,"1,10,000","28,60,000",No
09-Aug-25,North,Jammu & Kashmir,TVS Brand,78,46,21,"95,000","19,95,000",No
09-Aug-25,North,Chandigarh,Jupiter,378,241,67,"82,000","54,94,000",No
09-Aug-25,North,Chandigarh,Raider,346,160,47,"1,25,000","58,75,000",No
09-Aug-25,North,Chandigarh,Apache,310,178,43,"1,35,000","58,05,000",No
09-Aug-25,North,Chandigarh,iQube,197,108,23,"1,10,000","25,30,000",No
09-Aug-25,North,Chandigarh,TVS Brand,121,63,24,"95,000","22,80,000",No
09-Aug-25,North,Rajasthan,Jupiter,339,228,81,"82,000","66,42,000",No
09-Aug-25,North,Rajasthan,Raider,280,183,60,"1,25,000","75,00,000",No
09-Aug-25,North,Rajasthan,Apache,284,183,51,"1,35,000","68,85,000",No
09-Aug-25,North,Rajasthan,iQube,228,109,26,"1,10,000","28,60,000",No
09-Aug-25,North,Rajasthan,TVS Brand,89,55,21,"95,000","19,95,000",No
09-Aug-25,South,Karnataka,Jupiter,421,306,89,"82,000","72,98,000",No
09-Aug-25,South,Karnataka,Raider,342,215,53,"1,25,000","66,25,000",No
09-Aug-25,South,Karnataka,Apache,535,307,69,"1,35,000","93,15,000",No
09-Aug-25,South,Karnataka,iQube,561,323,63,"1,10,000","69,30,000",No
09-Aug-25,South,Karnataka,TVS Brand,115,83,27,"95,000","25,65,000",No
09-Aug-25,South,Tamil Nadu,Jupiter,535,355,98,"82,000","80,36,000",No
09-Aug-25,South,Tamil Nadu,Raider,473,261,69,"1,25,000","86,25,000",No
09-Aug-25,South,Tamil Nadu,Apache,630,355,85,"1,35,000","1,14,75,000",No
09-Aug-25,South,Tamil Nadu,iQube,520,302,61,"1,10,000","67,10,000",No
09-Aug-25,South,Tamil Nadu,TVS Brand,101,75,26,"95,000","24,70,000",No
09-Aug-25,South,Kerala,Jupiter,509,307,108,"82,000","88,56,000",No
09-Aug-25,South,Kerala,Raider,353,205,58,"1,25,000","72,50,000",No
09-Aug-25,South,Kerala,Apache,459,270,69,"1,35,000","93,15,000",No
09-Aug-25,South,Kerala,iQube,371,207,45,"1,10,000","49,50,000",No
09-Aug-25,South,Kerala,TVS Brand,93,58,21,"95,000","19,95,000",No
09-Aug-25,South,Andhra Pradesh,Jupiter,525,301,100,"82,000","82,00,000",No
09-Aug-25,South,Andhra Pradesh,Raider,315,207,61,"1,25,000","76,25,000",No
09-Aug-25,South,Andhra Pradesh,Apache,513,330,86,"1,35,000","1,16,10,000",No
09-Aug-25,South,Andhra Pradesh,iQube,522,286,63,"1,10,000","69,30,000",No
09-Aug-25,South,Andhra Pradesh,TVS Brand,87,61,22,"95,000","20,90,000",No
09-Aug-25,South,Pondicherry,Jupiter,553,307,109,"82,000","89,38,000",No
09-Aug-25,South,Pondicherry,Raider,206,138,42,"1,25,000","52,50,000",No
09-Aug-25,South,Pondicherry,Apache,480,234,72,"1,35,000","97,20,000",No
09-Aug-25,South,Pondicherry,iQube,367,187,45,"1,10,000","49,50,000",No
09-Aug-25,South,Pondicherry,TVS Brand,95,69,26,"95,000","24,70,000",No
09-Aug-25,West,Maharashtra,Jupiter,516,302,84,"82,000","68,88,000",No
09-Aug-25,West,Maharashtra,Raider,402,236,56,"1,25,000","70,00,000",No
09-Aug-25,West,Maharashtra,Apache,518,346,78,"1,35,000","1,05,30,000",No
09-Aug-25,West,Maharashtra,iQube,390,203,36,"1,10,000","39,60,000",No
09-Aug-25,West,Maharashtra,TVS Brand,101,75,26,"95,000","24,70,000",No
09-Aug-25,West,Gujarat,Jupiter,460,255,79,"82,000","64,78,000",No
09-Aug-25,West,Gujarat,Raider,448,280,66,"1,25,000","82,50,000",No
09-Aug-25,West,Gujarat,Apache,457,261,67,"1,35,000","90,45,000",No
09-Aug-25,West,Gujarat,iQube,397,254,48,"1,10,000","52,80,000",No
09-Aug-25,West,Gujarat,TVS Brand,95,61,22,"95,000","20,90,000",No
09-Aug-25,West,Goa,Jupiter,424,281,90,"82,000","73,80,000",No
09-Aug-25,West,Goa,Raider,287,156,51,"1,25,000","63,75,000",No
09-Aug-25,West,Goa,Apache,410,271,66,"1,35,000","89,10,000",No
09-Aug-25,West,Goa,iQube,382,191,40,"1,10,000","44,00,000",No
09-Aug-25,West,Goa,TVS Brand,105,67,24,"95,000","22,80,000",No
09-Aug-25,West,Madhya Pradesh,Jupiter,452,226,87,"82,000","71,34,000",No
09-Aug-25,West,Madhya Pradesh,Raider,233,154,50,"1,25,000","62,50,000",No
09-Aug-25,West,Madhya Pradesh,Apache,376,213,63,"1,35,000","85,05,000",No
09-Aug-25,West,Madhya Pradesh,iQube,320,214,48,"1,10,000","52,80,000",No
09-Aug-25,West,Madhya Pradesh,TVS Brand,82,54,22,"95,000","20,90,000",No
09-Aug-25,East,West Bengal,Jupiter,273,135,50,"82,000","41,00,000",No
09-Aug-25,East,West Bengal,Raider,198,142,41,"1,25,000","51,25,000",No
09-Aug-25,East,West Bengal,Apache,173,117,33,"1,35,000","44,55,000",No
09-Aug-25,East,West Bengal,iQube,77,46,10,"1,10,000","11,00,000",No
